"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1000","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Posture"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1018","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1081","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""DecisionKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1083","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""WorkspaceFrameId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1111","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1425","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1470","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1548","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1593","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1732","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1758","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1889","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1933","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","1978","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2061","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2178","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2243","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""AnchorState"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2245","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""TargetingStatus"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2247","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CaptureKind"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2292","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2367","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2417","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2437","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2500","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""JobKind"", ""State"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2631","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2709","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2795","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2844","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","2899","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3049","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3077","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Decision"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3098","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3146","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3185","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3243","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3294","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3359","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3452","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3508","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""SourceKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3519","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3559","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3608","production","live","implementation-reference","b.HasIndex(""WorkspaceFrameId"", ""ReasonKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3623","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3647","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""KnowledgeRegionId"", ""GapKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3662","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3702","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3763","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3813","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3871","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3891","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3924","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3948","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""EventKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","3982","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4031","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CommandKind"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4042","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4099","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4219","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4246","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4299","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4374","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""ExpectationKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4403","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4431","production","live","implementation-reference","b.HasIndex(""ProbeTurnId"", ""Action"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4433","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CalibrationOutcome"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4444","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4471","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""FindingKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4538","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4574","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4608","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4659","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4690","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4753","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4776","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4824","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4857","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4898","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4937","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4948","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","4982","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5045","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5056","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5101","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5201","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5242","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5312","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5359","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5413","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5486","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""ReviewMode"", ""Status"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5511","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5631","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5695","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5736","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5814","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5895","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5980","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""PrimaryChannelKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","5996","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6040","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6064","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6114","production","live","implementation-reference","b.HasIndex(""ProjectId"", ""SectionKind"", ""CreatedAtUtc"");"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6134","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6417","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6502","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6534","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6575","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6628","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6670","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
"merge-snapshot.txt","CreatedAt","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260708120721_ProcessRuntimeStepArtifactDescriptors.Designer.cs","6774","production","live","implementation-reference","b.Property<DateTimeOffset>(""CreatedAtUtc"")"
